text,sentiment
"Estou respondendo a e-mails.",Neutro
"Vou ao restaurante italiano.",Neutro
"O dia está ensolarado e quente.",Neutro
"Estou planejando uma festa.",Neutro
"Vou ao parque infantil.",Neutro
"O computador está silencioso.",Neutro
"Estou lendo um livro interessante.",Neutro
"Vou ao cinema com amigos.",Neutro
"O tempo está agradável.",Neutro
"Estou preparando o almoço.",Neutro
"Vou ao escritório de correio.",Neutro
"O dia está começando bem.",Neutro
"Estou organizando minha agenda.",Neutro
"Vou ao banco fazer um depósito.",Neutro
"O filme está em cartaz.",Neutro
"Estou escrevendo um relatório.",Neutro
"Vou ao parque de diversões com a família.",Neutro
"O tempo está ameno hoje.",Neutro
"Estou fazendo compras online.",Neutro
"Vou ao supermercado no sábado.",Neutro
"O trânsito está fluindo sem problemas.",Neutro
"Estou assistindo a um jogo de futebol.",Neutro
"Gosto de ler revistas.",Neutro
"Vou ao museu de arte.",Neutro
"O dia está começando com sol.",Neutro
"Estou fazendo exercícios físicos.",Neutro
"Vou ao consultório do dentista.",Neutro
"O livro está na estante.",Neutro
"Estou estudando para a prova.",Neutro
"Vou ao restaurante tailandês.",Neutro
"O tempo está agradável lá fora.",Neutro
"Estou atualizando meu perfil nas redes sociais.",Neutro
"Vou ao mercado de peixes.",Neutro
"O trabalho está calmo hoje.",Neutro
"Estou assistindo a um documentário interessante.",Neutro
"Vou ao ginásio fazer musculação.",Neutro
"O almoço será no terraço.",Neutro
"Estou pesquisando informações online.",Neutro
"Vou ao cinema sozinho.",Neutro
"O tráfego está leve nesta manhã.",Neutro
"Estou organizando minhas fotografias.",Neutro
"Vou ao hospital para uma consulta.",Neutro
"O dia está nublado e chuvoso.",Neutro
"Estou aprendendo a cozinhar.",Neutro
"Vou ao teatro na sexta-feira.",Neutro
"O computador está ligado e pronto para uso.",Neutro
"Estou verificando meu saldo bancário.",Neutro
"Vou ao shopping para comprar roupas.",Neutro
"O tempo está instável hoje.",Neutro
"Estou assistindo a uma série de TV.",Neutro
"Vou ao parque caminhar.",Neutro
"O carro está estacionado na garagem.",Neutro
"Estou respondendo a mensagens de texto.",Neutro
"Vou ao restaurante mexicano com colegas.",Neutro
"O dia está agradável para um piquenique.",Neutro
"Estou planejando uma viagem de fim de semana.",Neutro
"Vou ao mercado de vegetais.",Neutro
"O trabalho está fluindo bem.",Neutro
"Estou ouvindo música clássica.",Neutro
"Vou ao centro da cidade fazer compras.",Neutro
"O café está fresco e aromático.",Neutro
"Estou fazendo anotações importantes.",Neutro
"Vou ao parque de diversões com a família.",Neutro
"O tempo está agradável para uma caminhada.",Neutro
"Estou navegando na internet.",Neutro
"Vou ao consultório do médico.",Neutro
"O livro está na minha mochila.",Neutro
"Estou fazendo uma pesquisa acadêmica.",Neutro
"Vou ao mercado de produtos orgânicos.",Neutro
"O trabalho está tranquilo hoje.",Neutro
"Estou assistindo a um programa de culinária.",Neutro
"Vou ao ginásio para fazer alongamentos.",Neutro
"O almoço será no terraço do restaurante.",Neutro
"Estou pesquisando preços online.",Neutro
"Vou ao cinema com minha família.",Neutro
"O tráfego está fluindo sem problemas na estrada.",Neutro
"Estou cuidando das minhas plantas no jardim.",Neutro
"Vou ao banco resolver uma questão financeira.",Neutro
"O tempo está nublado, mas sem chuva.",Neutro
"Estou aprendendo a tocar violão.",Neutro
"Vou ao teatro assistir a uma peça.",Neutro
"O computador está ligado e funcionando.",Neutro
"Estou verificando as últimas notícias online.",Neutro
"Vou ao shopping para comprar presentes.",Neutro
"O dia está ensolarado e convidativo.",Neutro
"Estou planejando uma festa de aniversário.",Neutro
"Vou ao parque infantil com meus filhos.",Neutro
"O carro está estacionado na garagem.",Neutro
"Estou respondendo a e-mails de trabalho.",Neutro
"Vou ao restaurante japonês com amigos.",Neutro
"O dia está perfeito para um piquenique no parque.",Neutro
"Estou atualizando meu blog pessoal.",Neutro
"Vou ao mercado de produtos frescos.",Neutro
"O trabalho está tranquilo e produtivo.",Neutro
"Estou ouvindo música pop.",Neutro
"Vou ao centro da cidade para uma reunião.",Neutro
"O café está quentinho e saboroso.",Neutro
"Estou fazendo anotações em uma conferência.",Neutro
"Vou ao parque de diversões com meus sobrinhos.",Neutro
"O tempo está ótimo para um piquenique.",Neutro
"Estou navegando na web em busca de informações.",Neutro
"Vou ao consultório do fisioterapeuta.",Neutro
"O livro está na prateleira da sala.",Neutro
"Estou fazendo pesquisa de mercado.",Neutro
"Vou ao mercado de frutas e verduras.",Neutro
"O trabalho está em andamento e bem organizado.",Neutro
"Estou assistindo ao pôr do sol no campo.",Neutro
"Vou ao zoológico com os primos.",Neutro
"O tempo está agradável para um passeio.",Neutro
"Estou escrevendo em meu caderno de ideias.",Neutro
"Vou ao centro comercial fazer compras.",Neutro
"O carro está estacionado em frente à casa.",Neutro
"Estou respondendo a mensagens de amigos.",Neutro
"Vou ao restaurante indiano com colegas de trabalho.",Neutro
"O dia está perfeito para uma caminhada ao ar livre.",Neutro
"Estou planejando uma viagem de férias.",Neutro
"Vou ao mercado de produtos lácteos.",Neutro
"O trabalho está calmo e tranquilo hoje.",Neutro
"Estou ouvindo música relaxante no rádio.",Neutro
"Vou ao centro da cidade para um compromisso.",Neutro
"O café está delicioso e quentinho.",Neutro
"Estou fazendo anotações em uma palestra.",Neutro
"Vou ao parque de diversões com os filhos.",Neutro
"O tempo está ótimo para uma caminhada no parque.",Neutro
"Estou navegando na internet em busca de inspiração.",Neutro
"Vou ao consultório do psicólogo.",Neutro
"O livro está na mesa da sala.",Neutro
"Estou fazendo pesquisa de mercado para um novo projeto.",Neutro
"Vou ao mercado de produtos importados.",Neutro
"O trabalho está fluindo de forma eficiente.",Neutro
"Estou assistindo a uma série de comédia.",Neutro
"Vou ao ginásio fazer yoga.",Neutro
"O almoço será na varanda.",Neutro
"Estou pesquisando informações para um artigo.",Neutro
"Vou ao cinema com meu cônjuge.",Neutro
"O tráfego está leve nesta tarde.",Neutro
"Estou cuidando das minhas plantas no jardim de casa.",Neutro
"Vou ao banco resolver uma questão financeira pessoal.",Neutro
"O tempo está nublado, mas sem chuva à vista.",Neutro
"Estou aprendendo a cozinhar pratos novos.",Neutro
"Vou ao teatro assistir a uma peça de drama.",Neutro
"O computador está ligado e funcionando perfeitamente.",Neutro
"Estou verificando as atualizações de redes sociais.",Neutro
"Vou ao shopping para comprar um presente especial.",Neutro
"O dia está ensolarado e convidativo para atividades ao ar livre.",Neutro
"Estou planejando uma festa surpresa.",Neutro
"Vou ao parque infantil com meus sobrinhos.",Neutro
"O carro está estacionado na garagem de casa.",Neutro
"Estou respondendo a mensagens de texto dos amigos.",Neutro
"Vou ao restaurante tailandês com a família.",Neutro
"O dia está perfeito para um piquenique no campo.",Neutro
"Estou atualizando meu blog de viagens.",Neutro
"Vou ao mercado de produtos frescos e orgânicos.",Neutro
"O trabalho está tranquilo e produtivo esta manhã.",Neutro
"Estou ouvindo música pop no meu celular.",Neutro
"Vou ao centro da cidade para um evento cultural.",Neutro
"O café está quentinho e aromático como sempre.",Neutro
"Estou fazendo anotações importantes durante a palestra.",Neutro
"Vou ao parque de diversões com os sobrinhos.",Neutro
"O tempo está ótimo para uma caminhada à beira-mar.",Neutro
"Estou navegando na web em busca de receitas.",Neutro
"Vou ao consultório do fisioterapeuta para uma sessão de reabilitação.",Neutro
"O livro está na prateleira da minha estante de livros.",Neutro
"Estou fazendo pesquisa de mercado para uma startup.",Neutro
"Vou ao mercado de produtos frescos e naturais.",Neutro
"O trabalho está tranquilo e concentrado hoje.",Neutro
"Estou ouvindo música relaxante no meu sistema de som.",Neutro
"Vou ao centro da cidade para encontrar um amigo.",Neutro
"O café está fresco e convidativo.",Neutro
"Estou fazendo anotações em uma conferência acadêmica.",Neutro
"Vou ao parque de diversões com os primos e primas.",Neutro
"O tempo está ótimo para um piquenique com a família.",Neutro
"Estou navegando na internet em busca de notícias.",Neutro
"Vou ao consultório do médico para um check-up de rotina.",Neutro
"O livro está na minha estante de livros favorita.",Neutro
"Estou fazendo pesquisa de mercado para uma empresa local.",Neutro
"Vou ao mercado de produtos orgânicos e saudáveis.",Neutro
"O trabalho está fluindo bem e de forma eficaz hoje.",Neutro
"Estou assistindo a um programa de culinária na televisão.",Neutro
"Vou ao ginásio para fazer exercícios aeróbicos.",Neutro
"O almoço será no restaurante ao lado do escritório.",Neutro
"Estou pesquisando informações para um projeto pessoal.",Neutro
"Vou ao cinema com meu parceiro esta noite.",Neutro
"O tráfego está leve nesta manhã de sábado.",Neutro
"Estou cuidando das minhas plantas no jardim de inverno.",Neutro
"Vou ao banco resolver uma questão financeira importante.",Neutro
"O tempo está nublado, mas não chove no momento.",Neutro
"Estou aprendendo a cozinhar pratos da culinária italiana.",Neutro
"Vou ao teatro assistir a uma peça de teatro clássica.",Neutro
"O computador está ligado e funcionando sem problemas.",Neutro
"Estou verificando as notificações no meu celular.",Neutro
"Vou ao shopping para comprar um presente de aniversário.",Neutro
"O dia está ensolarado e convidativo para um piquenique.",Neutro
"Estou planejando uma viagem de aventura para o próximo mês.",Neutro
"Vou ao mercado de produtos lácteos e queijos.",Neutro
"O trabalho está calmo e tranquilo nesta tarde de sexta-feira.",Neutro
"Estou ouvindo música relaxante enquanto leio um livro.",Neutro
"Vou ao centro da cidade para uma consulta médica.",Neutro
"O café está quentinho e perfumado como de costume.",Neutro
"Estou fazendo anotações em uma reunião de negócios.",Neutro
"Vou ao parque de diversões com meus netos.",Neutro
"O tempo está ótimo para uma caminhada no bosque.",Neutro
"Estou navegando na web em busca de receitas saudáveis.",Neutro
"Vou ao consultório do dentista para uma limpeza de rotina.",Neutro
"O livro está na minha estante de livros de ficção.",Neutro
"Estou fazendo pesquisa de mercado para uma nova startup.",Neutro
"Vou ao mercado de produtos frescos e orgânicos.",Neutro
"O trabalho está tranquilo e produtivo nesta manhã de segunda-feira.",Neutro
"Estou ouvindo música clássica enquanto trabalho.",Neutro
"Vou ao centro da cidade para uma reunião de negócios.",Neutro
"O café está quente e saboroso.",Neutro
"Estou fazendo anotações em uma conferência importante.",Neutro
"Vou ao parque de diversões com os sobrinhos e sobrinhas.",Neutro
"O tempo está agradável para uma caminhada à beira do lago.",Neutro
"Estou navegando na internet em busca de ideias criativas.",Neutro
"Vou ao consultório do fisioterapeuta para uma sessão de reabilitação.",Neutro
"O livro está na estante da sala de estar.",Neutro
"Estou fazendo pesquisa de mercado para um novo projeto empresarial.",Neutro
"Vou ao mercado de produtos frescos e naturais.",Neutro
"O trabalho está calmo e concentrado nesta manhã de terça-feira.",Neutro
"Estou assistindo a um filme de comédia no meu tempo livre.",Neutro
"Vou ao ginásio para fazer aulas de pilates.",Neutro
"O almoço será no terraço do restaurante favorito.",Neutro
"Estou pesquisando informações para um artigo acadêmico.",Neutro
"Vou ao cinema com meu melhor amigo hoje à noite.",Neutro
"O tráfego está leve nesta tarde de quarta-feira.",Neutro
"Estou cuidando das minhas plantas na varanda.",Neutro
"Vou ao banco resolver uma questão financeira pessoal.",Neutro
"O tempo está nublado, mas não chove.",Neutro
"Estou aprendendo a cozinhar pratos da culinária japonesa.",Neutro
"Vou ao teatro assistir a uma peça de teatro contemporânea.",Neutro
"O computador está ligado e funcionando perfeitamente.",Neutro
"Estou verificando as atualizações nas redes sociais.",Neutro
"Vou ao shopping para comprar roupas novas.",Neutro
"O dia está ensolarado e convidativo para atividades ao ar livre.",Neutro
"Estou planejando uma viagem para a praia no próximo verão.",Neutro
"Vou ao mercado de produtos frescos e orgânicos.",Neutro
"O trabalho está tranquilo e produtivo nesta tarde de quinta-feira.",Neutro
"Estou ouvindo música pop no meu carro.",Neutro
"Vou ao centro da cidade para um evento cultural.",Neutro
"O café está quente e delicioso como sempre.",Neutro
"Estou fazendo anotações em uma reunião de negócios importante.",Neutro
"Vou ao parque de diversões com os netos e netas.",Neutro
"O tempo está ótimo para uma caminhada na floresta.",Neutro
"Estou navegando na web em busca de informações úteis.",Neutro
"Vou ao consultório do médico para uma consulta de rotina.",Neutro
"O livro está na minha mesa de cabeceira.",Neutro
"Estou fazendo pesquisa de mercado para uma nova empresa.",Neutro
"Vou ao mercado de produtos frescos e saudáveis.",Neutro
"O trabalho está calmo e concentrado nesta manhã de sexta-feira.",Neutro
"Estou assistindo a um programa de culinária na televisão.",Neutro
"Vou ao ginásio fazer exercícios aeróbicos.",Neutro
"O almoço será na varanda do restaurante preferido.",Neutro
"Estou pesquisando informações para um projeto pessoal.",Neutro
"Vou ao cinema com meu parceiro esta noite.",Neutro
"O tráfego está leve nesta manhã de sábado.",Neutro
"Estou cuidando das minhas plantas no jardim de casa.",Neutro
"Vou ao banco resolver uma questão financeira importante.",Neutro
"O tempo está nublado, mas não chove no momento.",Neutro
"Estou aprendendo a cozinhar pratos da culinária italiana.",Neutro
"Vou ao teatro assistir a uma peça de teatro clássica.",Neutro
"O computador está ligado e funcionando sem problemas.",Neutro
"Estou verificando as notificações no meu celular.",Neutro
"Vou ao shopping para comprar um presente de aniversário.",Neutro
"O dia está ensolarado e convidativo para um piquenique.",Neutro
"Estou planejando uma viagem de aventura para o próximo mês.",Neutro
"Vou ao mercado de produtos lácteos e queijos.",Neutro
"O trabalho está tranquilo e produtivo nesta manhã de segunda-feira.",Neutro
"Estou ouvindo música relaxante enquanto leio um livro.",Neutro
"Vou ao centro da cidade para uma reunião de negócios.",Neutro
"O café está quentinho e perfumado como de costume.",Neutro
"Estou fazendo anotações em uma conferência importante.",Neutro
"Vou ao parque de diversões com os sobrinhos e sobrinhas.",Neutro
"O tempo está ótimo para uma caminhada à beira do lago.",Neutro
"Estou navegando na web em busca de ideias criativas.",Neutro
"Vou ao consultório do fisioterapeuta para uma sessão de reabilitação.",Neutro
"O livro está na estante da sala de estar.",Neutro
"Estou fazendo pesquisa de mercado para uma nova startup.",Neutro
"Vou ao mercado de produtos frescos e naturais.",Neutro
"O trabalho está calmo e concentrado nesta manhã de terça-feira.",Neutro
"Estou assistindo a um filme de comédia no meu tempo livre.",Neutro
"Vou ao ginásio para fazer aulas de pilates.",Neutro
"O almoço será no terraço do restaurante favorito.",Neutro
"Estou pesquisando informações para um artigo acadêmico.",Neutro
"Vou ao cinema com meu melhor amigo hoje à noite.",Neutro
"O tráfego está leve nesta tarde de quarta-feira.",Neutro
"Estou cuidando das minhas plantas na varanda.",Neutro
"Vou ao banco resolver uma questão financeira pessoal.",Neutro
"O tempo está nublado, mas não chove.",Neutro
"Estou aprendendo a cozinhar pratos da culinária japonesa.",Neutro
"Vou ao teatro assistir a uma peça de teatro contemporânea.",Neutro
"O computador está ligado e funcionando perfeitamente.",Neutro
"Estou verificando as atualizações nas redes sociais.",Neutro
"Vou ao shopping para comprar roupas novas.",Neutro
"O dia está ensolarado e convidativo para atividades ao ar livre.",Neutro
"Estou planejando uma viagem para a praia no próximo verão.",Neutro
"Vou ao mercado de produtos frescos e orgânicos.",Neutro
"O trabalho está tranquilo e produtivo nesta tarde de quinta-feira.",Neutro
"Estou ouvindo música pop no meu carro.",Neutro
"Vou ao centro da cidade para um evento cultural.",Neutro
"O café está quente e delicioso como sempre.",Neutro
"Estou fazendo anotações em uma reunião de negócios importante.",Neutro
"Vou ao parque de diversões com os netos e netas.",Neutro
"O tempo está ótimo para uma caminhada na floresta.",Neutro
"Estou navegando na web em busca de informações úteis.",Neutro
"Vou ao consultório do médico para uma consulta de rotina.",Neutro
"O livro está na minha mesa de cabeceira.",Neutro
"Estou fazendo pesquisa de mercado para uma nova empresa.",Neutro
"Vou ao mercado de produtos frescos e saudáveis.",Neutro
"O trabalho está calmo e concentrado nesta manhã de sexta-feira.",Neutro
"Estou assistindo a um programa de culinária na televisão.",Neutro
"Vou ao ginásio fazer exercícios aeróbicos.",Neutro
"O almoço será na varanda do restaurante preferido.",Neutro
"Estou pesquisando informações para um projeto pessoal.",Neutro
"Vou ao cinema com meu parceiro esta noite.",Neutro
"O tráfego está leve nesta manhã de sábado.",Neutro
"Estou cuidando das minhas plantas no jardim de casa.",Neutro
"Vou ao banco resolver uma questão financeira importante.",Neutro
"O tempo está nublado, mas não chove no momento.",Neutro
"Estou aprendendo a cozinhar pratos da culinária italiana.",Neutro
"Vou ao teatro assistir a uma peça de teatro clássica.",Neutro
"O computador está ligado e funcionando sem problemas.",Neutro
"Estou verificando as notificações no meu celular.",Neutro
"Vou ao shopping para comprar um presente de aniversário.",Neutro
"O dia está ensolarado e convidativo para um piquenique.",Neutro
"Estou planejando uma viagem de aventura para o próximo mês.",Neutro
"Vou ao mercado de produtos lácteos e queijos.",Neutro
"O trabalho está tranquilo e produtivo nesta manhã de segunda-feira.",Neutro
"Estou ouvindo música relaxante enquanto leio um livro.",Neutro
"Vou ao centro da cidade para uma reunião de negócios.",Neutro
"O café está quentinho e perfumado como de costume.",Neutro
"Estou fazendo anotações em uma conferência importante.",Neutro
"Vou ao parque de diversões com os sobrinhos e sobrinhas.",Neutro
"O tempo está ótimo para uma caminhada à beira do lago.",Neutro
"Estou navegando na web em busca de ideias criativas.",Neutro
"Vou ao consultório do fisioterapeuta para uma sessão de reabilitação.",Neutro
"O livro está na estante da sala de estar.",Neutro
"Estou fazendo pesquisa de mercado para uma nova startup.",Neutro
"Vou ao mercado de produtos frescos e naturais.",Neutro
"O trabalho está calmo e concentrado nesta manhã de terça-feira.",Neutro
"Estou assistindo a um filme de comédia no meu tempo livre.",Neutro
"Vou ao ginásio para fazer aulas de pilates.",Neutro
"O almoço será no terraço do restaurante favorito.",Neutro
"Estou pesquisando informações para um artigo acadêmico.",Neutro
"Vou ao cinema com meu melhor amigo hoje à noite.",Neutro
"O tráfego está leve nesta tarde de quarta-feira.",Neutro
"Estou cuidando das minhas plantas na varanda.",Neutro
"Vou ao banco resolver uma questão financeira pessoal.",Neutro
"O tempo está nublado, mas não chove.",Neutro
"Estou aprendendo a cozinhar pratos da culinária japonesa.",Neutro
"Vou ao teatro assistir a uma peça de teatro contemporânea.",Neutro
"O computador está ligado e funcionando perfeitamente.",Neutro
"Estou verificando as atualizações nas redes sociais.",Neutro
"Vou ao shopping para comprar roupas novas.",Neutro
"Me machuquei quando caí de bicicleta.",Negativo
"Eu tive um pequeno acidente de bicicleta, mas estou bem agora.",Negativo
"Caí da bicicleta, mas não me machuquei.",Neutro
"Minha bicicleta quebrou enquanto eu estava pedalando.",Negativo
"Eu amo andar de bicicleta no parque.",Positivo
"A bicicleta é meu meio de transporte favorito.",Positivo
"A bicicleta é uma ótima maneira de se exercitar.",Positivo
"Eu gosto de pedalar na trilha aos finais de semana.",Positivo
"Andar de bicicleta me deixa relaxado.",Positivo
"Eu participo de competições de ciclismo.",Positivo
"Ciclismo é um esporte incrível.",Positivo
"Eu sempre quis ter uma bicicleta de montanha.",Positivo
"Minha bicicleta foi roubada ontem.",Negativo
"Eu preciso consertar minha bicicleta.",Negativo
"Adoro explorar novos lugares de bicicleta.",Positivo
"Eu nunca aprendi a andar de bicicleta.",Negativo
"Pedalar é uma ótima forma de se exercitar.",Positivo
"Eu tenho uma bicicleta de estrada.",Positivo
"Eu pedalo para o trabalho todos os dias.",Positivo
"Eu gosto de pedalar com os amigos.",Positivo
"Eu não confio nas estradas para andar de bicicleta.",Negativo
"Eu fiz um passeio de bicicleta incrível hoje.",Positivo
"A bicicleta é uma invenção maravilhosa.",Positivo
"Eu faço trilhas de bicicleta no fim de semana.",Positivo
"Andar de bicicleta é uma experiência libertadora.",Positivo
"Eu prefiro andar de bicicleta do que dirigir.",Positivo
"Eu estou pensando em comprar uma bicicleta elétrica.",Positivo
"Eu fui atropelado por um carro enquanto andava de bicicleta.",Negativo
"Minha bicicleta está enferrujada.",Negativo
"Eu pedalo com meu filho no parque.",Positivo
"Eu usei minha bicicleta para uma viagem de acampamento.",Positivo
"Pedalar é uma ótima maneira de conhecer novas pessoas.",Positivo
"Minha bicicleta precisa de uma revisão.",Negativo
"A bicicleta é uma alternativa ecológica ao carro.",Positivo
"Eu faço parte de um clube de ciclistas.",Positivo
"Eu só ando de bicicleta no verão.",Positivo
"Eu gosto de pedalar nas montanhas.",Positivo
"Eu fui a um evento de ciclismo este fim de semana.",Positivo
"Eu adoro a sensação do vento no rosto enquanto pedalo.",Positivo
"Eu pedalo para me manter em forma.",Positivo
"A bicicleta é uma máquina simples e eficaz.",Positivo
"Eu não sei como consertar um pneu furado de bicicleta.",Negativo
"Andar de bicicleta é um ótimo passatempo.",Positivo
"Eu gostaria de fazer uma viagem de bicicleta pela Europa.",Positivo
"Eu vou comprar uma bicicleta de corrida.",Positivo
"A bicicleta é uma forma divertida de explorar a cidade.",Positivo
"Eu sempre levo minha bicicleta nas férias.",Positivo
"Andar de bicicleta me faz sentir livre.",Positivo
"Eu adoro assistir às corridas de ciclismo na TV.",Positivo
"Eu fui multado por andar de bicicleta na calçada.",Negativo
"Minha bicicleta está enferrujada por falta de uso.",Negativo
"Eu costumava andar de bicicleta para a escola quando era criança.",Positivo
"Eu nunca aprendi a andar de bicicleta sem as rodinhas.",Negativo
"Eu gosto de pedalar enquanto ouço música.",Positivo
"Eu fiz um passeio de bicicleta à beira-mar.",Positivo
"Eu pedalo para relaxar após um longo dia de trabalho.",Positivo
"Eu tive um pneu furado enquanto estava no meio do nada.",Negativo
"Minha bicicleta é minha principal forma de transporte.",Positivo
"Eu não confio nos motoristas para andar de bicicleta na cidade.",Negativo
"Eu pedalo para manter minha saúde em dia.",Positivo
"Eu gosto de andar de bicicleta em trilhas desafiadoras.",Positivo
"Eu prefiro andar de bicicleta do que usar o ônibus.",Positivo
"Minha bicicleta de montanha é minha paixão.",Positivo
"Eu gosto de pedalar no campo.",Positivo
"Eu fiz uma viagem de bicicleta de costa a costa.",Positivo
"Minha bicicleta elétrica torna as subidas mais fáceis.",Positivo

"Odeio este produto, é terrível.","Negativo"
"Não gosto nada disso, péssimo.","Negativo"
"Isso é horrível, não recomendo.","Negativo"
"Que péssima experiência, estou muito insatisfeito.","Negativo"
"Detestei, nunca mais vou comprar.","Negativo"
"Não suporto isso, é uma perda de tempo.","Negativo"
"Estou muito chateado com a qualidade.","Negativo"
"Isso é um completo desastre.","Negativo"
"Estou muito desapontado.","Negativo"
"Não consigo suportar, é péssimo.","Negativo"
"Não aguento mais, é muito ruim.","Negativo"
"Que decepção, não era o que esperava.","Negativo"
"Isso é um pesadelo, não recomendo.","Negativo"
"Estou frustrado com esta compra.","Negativo"
"Não vale a pena, é um desperdício de dinheiro.","Negativo"
"O serviço é péssimo, não recomendo.","Negativo"
"Não suporto mais, é uma péssima escolha.","Negativo"
"Que desastre, não recomendo a ninguém.","Negativo"
"Isso é um erro, não compre.","Negativo"
"Estou irritado, não era o que eu queria.","Negativo"
"Não aguento mais, é uma péssima experiência.","Negativo"
"Que péssimo atendimento, não voltarei.","Negativo"
"Isso é horrível, não recomendo.","Negativo"
"Estou muito descontente.","Negativo"
"Não suporto isso, é uma péssima decisão.","Negativo"
"Não consigo acreditar como é ruim.","Negativo"
"Não vale a pena, é uma decepção.","Negativo"
"Isso é inaceitável, estou muito insatisfeito.","Negativo"
"Estou muito desapontado com o serviço.","Negativo"
"Não gosto nada disso, é péssimo.","Negativo"
"Que desperdício de dinheiro, não vale a pena.","Negativo"
"Isso é terrível, não recomendo.","Negativo"
"Estou muito chateado com esta compra.","Negativo"
"Não suporto mais, é uma péssima escolha.","Negativo"
"Que decepção, não era o que eu esperava.","Negativo"
"Isso é um pesadelo, não recomendo.","Negativo"
"Estou frustrado com a qualidade.","Negativo"
"Não vale a pena, é um erro.","Negativo"
"O serviço é péssimo, não recomendo.","Negativo"
"Não suporto mais, é muito ruim.","Negativo"
"Que desastre, não recomendo a ninguém.","Negativo"
"Isso é um completo desastre.","Negativo"
"Estou muito desapontado.","Negativo"
"Não consigo suportar, é péssimo.","Negativo"
"Não aguento mais, é uma perda de tempo.","Negativo"
"Que péssima experiência, estou muito insatisfeito.","Negativo"
"Detestei, nunca mais vou comprar.","Negativo"
"Não gosto nada disso, é terrível.","Negativo"
"Isso é horrível, não recomendo.","Negativo"
"Estou muito chateado com a qualidade.","Negativo"
"Isso é um completo desastre.","Negativo"
"Estou muito desapontado.","Negativo"
"Não consigo suportar, é péssimo.","Negativo"
"Não aguento mais, é muito ruim.","Negativo"
"Que decepção, não era o que esperava.","Negativo"
"Isso é um pesadelo, não recomendo.","Negativo"
"Estou frustrado com esta compra.","Negativo"
"Não vale a pena, é um desperdício de dinheiro.","Negativo"
"O serviço é péssimo, não recomendo.","Negativo"
"Não suporto isso, é uma péssima escolha.","Negativo"
"Que desastre, não recomendo a ninguém.","Negativo"
"Isso é um erro, não compre.","Negativo"
"Estou irritado, não era o que eu queria.","Negativo"
"Não aguento mais, é uma péssima experiência.","Negativo"
"Que péssimo atendimento, não voltarei.","Negativo"
"Isso é horrível, não recomendo.","Negativo"
"Estou muito descontente.","Negativo"
"Não suporto isso, é uma péssima decisão.","Negativo"
"Não consigo acreditar como é ruim.","Negativo"
"Não vale a pena, é uma decepção.","Negativo"
"Isso é inaceitável, estou muito insatisfeito.","Negativo"
"Estou muito desapontado com o serviço.","Negativo"
"Não gosto nada disso, é péssimo.","Negativo"
"Que desperdício de dinheiro, não vale a pena.","Negativo"
"Isso é terrível, não recomendo.","Negativo"
"Estou muito chateado com esta compra.","Negativo"
"Não suporto mais, é uma péssima escolha.","Negativo"
"Que decepção, não era o que eu esperava.","Negativo"
"Isso é um pesadelo, não recomendo.","Negativo"
"Estou frustrado com a qualidade.","Negativo"
"Não vale a pena, é um erro.","Negativo"
"O serviço é péssimo, não recomendo.","Negativo"
"Não suporto mais, é muito ruim.","Negativo"
"Que desastre, não recomendo a ninguém.","Negativo"
"Isso é um completo desastre.","Negativo"
"Estou muito desapontado.","Negativo"
"Não consigo suportar, é péssimo.","Negativo"
"Não aguento mais, é uma perda de tempo.","Negativo"
"Que péssima experiência, estou muito insatisfeito.","Negativo"
"Detestei, nunca mais vou comprar.","Negativo"
"Não gosto nada disso, é terrível.","Negativo"
"Isso é horrível, não recomendo.","Negativo"
"Estou muito chateado com a qualidade.","Negativo"
"Isso é um completo desastre.","Negativo"
"Estou muito desapontado.","Negativo"
"Não consigo suportar, é péssimo.","Negativo"
"Não aguento mais, é muito ruim.","Negativo"
"Que decepção, não era o que esperava.","Negativo"
"Isso é um pesadelo, não recomendo.","Negativo"
"Estou frustrado com esta compra.","Negativo"
"Não vale a pena, é um desperdício de dinheiro.","Negativo"
"O serviço é péssimo, não recomendo.","Negativo"
"Não suporto isso, é uma péssima escolha.","Negativo"
"Que desastre, não recomendo a ninguém.","Negativo"
"Isso é um erro, não compre.","Negativo"
"Estou irritado, não era o que eu queria.","Negativo"
"Não aguento mais, é uma péssima experiência.","Negativo"
"Que péssimo atendimento, não voltarei.","Negativo"
"Isso é horrível, não recomendo.","Negativo"
"Estou muito descontente.","Negativo"
"Não suporto isso, é uma péssima decisão.","Negativo"
"Não consigo acreditar como é ruim.","Negativo"
"Não vale a pena, é uma decepção.","Negativo"
"Isso é inaceitável, estou muito insatisfeito.","Negativo"
"Estou muito desapontado com o serviço.","Negativo"
"Não gosto nada disso, é péssimo.","Negativo"
"Que desperdício de dinheiro, não vale a pena.","Negativo"
"Isso é terrível, não recomendo.","Negativo"
"Estou muito chateado com esta compra.","Negativo"
"Não suporto mais, é uma péssima escolha.","Negativo"
"Que decepção, não era o que eu esperava.","Negativo"
"Isso é um pesadelo, não recomendo.","Negativo"
"Estou frustrado com a qualidade.","Negativo"
"Não vale a pena, é um erro.","Negativo"
"O serviço é péssimo, não recomendo.","Negativo"
"Não suporto isso, é uma péssima decisão.","Negativo"
"Que desastre, não recomendo a ninguém.","Negativo"
"Isso é um erro, não compre.","Negativo"
"Estou irritado, não era o que eu queria.","Negativo"
"Não aguento mais, é uma péssima experiência.","Negativo"
